2021,1,1,Andhra Pradesh,47.382,0.822,46.518,4,1,1,1
2021,1,1,Assam,127.842,1.383,18.175,4,1,1,1
2021,1,1,Bihar,168.03,2.16,22.843,4,1,1,1
2021,1,1,Chandigarh,47.469,0.811,10.74,4,1,1,1
2021,1,1,Delhi,207.747,2.05,20.065,4,1,1,1
2021,1,1,Gujarat,84.184,1.109,18.841,4,1,1,1
2021,1,1,Haryana,103.742,1.442,22.518,4,1,1,1
2021,1,1,Jharkhand,61.127,0.39,46.223,4,1,1,1
2021,1,1,Karnataka,37.388,0.852,32.748,4,1,1,1
2021,1,1,Kerala,25.433,0.972,42.527,4,1,1,1
2021,1,1,Madhya Pradesh,71.291,0.866,32.41,4,1,1,1
2021,1,1,Maharashtra,68.966,1.082,34.469,4,1,1,1
2021,1,1,Meghalaya,19.344,0.301,28.859,4,1,1,1
2021,1,1,Odisha,107.822,1.725,24.108,4,1,1,1
2021,1,1,Punjab,65.815,0.82,14.07,4,1,1,1
2021,1,1,Rajasthan,69.508,0.912,35.151,4,1,1,1
2021,1,1,Tamil Nadu,51.85,0.706,31.758,4,1,1,1
2021,1,1,Telangana,54.761,0.612,27.838,4,1,1,1
2021,1,1,Uttar Pradesh,182.204,1.716,21.161,4,1,1,1
2021,1,1,West Bengal,101.996,1.216,26.177,4,1,1,1
2021,1,2,Andhra Pradesh,43.76,0.8,51.104,5,1,1,2
2021,1,2,Assam,122.378,1.432,18.064,5,1,1,2
2021,1,2,Bihar,177.344,2.298,23.518,5,1,1,2
2021,1,2,Chandigarh,47.854,0.793,12.569,5,1,1,2
2021,1,2,Delhi,197.886,2.023,20.089,5,1,1,2
2021,1,2,Gujarat,81.41,1.077,18.995,5,1,1,2
2021,1,2,Haryana,102.348,1.464,22.84,5,1,1,2
2021,1,2,Jharkhand,61.944,0.39,52.288,5,1,1,2
2021,1,2,Karnataka,36.574,0.85,33.567,5,1,1,2
2021,1,2,Kerala,26.113,0.966,42.541,5,1,1,2
2021,1,2,Madhya Pradesh,69.456,0.854,32.748,5,1,1,2
2021,1,2,Maharashtra,68.993,1.075,34.508,5,1,1,2
2021,1,2,Meghalaya,18.667,0.31,29.988,5,1,1,2
2021,1,2,Odisha,109.816,1.725,23.832,5,1,1,2
2021,1,2,Punjab,64.83,0.803,13.921,5,1,1,2
2021,1,2,Rajasthan,69.213,0.906,35.792,5,1,1,2
2021,1,2,Tamil Nadu,52.996,0.71,32.228,5,1,1,2
2021,1,2,Telangana,55.109,0.612,28.025,5,1,1,2
2021,1,2,Uttar Pradesh,182.257,1.72,21.055,5,1,1,2
2021,1,2,West Bengal,103.359,1.218,26.438,5,1,1,2
2021,1,3,Andhra Pradesh,46.069,0.824,49.123,6,1,1,3
2021,1,3,Assam,127.422,1.425,18.066,6,1,1,3
2021,1,3,Bihar,170.835,2.235,23.334,6,1,1,3
2021,1,3,Chandigarh,48.094,0.787,12.03,6,1,1,3
2021,1,3,Delhi,201.216,2.052,19.957,6,1,1,3
2021,1,3,Gujarat,82.871,1.096,18.788,6,1,1,3
2021,1,3,Haryana,103.018,1.465,22.618,6,1,1,3
2021,1,3,Jharkhand,60.824,0.39,49.526,6,1,1,3
2021,1,3,Karnataka,36.953,0.857,33.569,6,1,1,3
2021,1,3,Kerala,25.688,0.97,42.593,6,1,1,3
2021,1,3,Madhya Pradesh,70.28,0.86,32.619,6,1,1,3
2021,1,3,Maharashtra,69.317,1.077,34.426,6,1,1,3
2021,1,3,Meghalaya,18.176,0.309,30.315,6,1,1,3
2021,1,3,Odisha,110.125,1.731,23.824,6,1,1,3
2021,1,3,Punjab,65.234,0.806,14.07,6,1,1,3
2021,1,3,Rajasthan,68.04,0.901,35.636,6,1,1,3
2021,1,3,Tamil Nadu,53.483,0.71,32.224,6,1,1,3
2021,1,3,Telangana,54.893,0.612,27.994,6,1,1,3
2021,1,3,Uttar Pradesh,179.992,1.705,21.139,6,1,1,3
2021,1,3,West Bengal,101.815,1.205,26.236,6,1,1,3
2021,1,4,Andhra Pradesh,44.97,0.817,48.336,0,1,2,4
2021,1,4,Assam,128.846,1.45,18.082,0,1,2,4
2021,1,4,Bihar,167.318,2.203,23.015,0,1,2,4
2021,1,4,Chandigarh,47.935,0.793,11.838,0,1,2,4
2021,1,4,Delhi,201.761,2.046,19.987,0,1,2,4
2021,1,4,Gujarat,82.883,1.096,18.729,0,1,2,4
2021,1,4,Haryana,103.498,1.466,22.753,0,1,2,4
2021,1,4,Jharkhand,61.766,0.39,49.529,0,1,2,4
2021,1,4,Karnataka,37.346,0.857,33.585,0,1,2,4
2021,1,4,Kerala,25.688,0.97,42.529,0,1,2,4
2021,1,4,Madhya Pradesh,70.505,0.86,32.656,0,1,2,4
2021,1,4,Maharashtra,69.581,1.077,34.464,0,1,2,4
2021,1,4,Meghalaya,18.064,0.306,30.043,0,1,2,4
2021,1,4,Odisha,109.824,1.725,23.774,0,1,2,4
2021,1,4,Punjab,65.617,0.809,14.07,0,1,2,4
2021,1,4,Rajasthan,68.232,0.902,35.634,0,1,2,4
2021,1,4,Tamil Nadu,53.472,0.71,32.22,0,1,2,4
2021,1,4,Telangana,55.195,0.613,27.989,0,1,2,4
2021,1,4,Uttar Pradesh,181.181,1.713,21.139,0,1,2,4
2021,1,4,West Bengal,102.261,1.213,26.262,0,1,2,4
2021,1,5,Andhra Pradesh,45.242,0.814,48.273,1,1,2,5
2021,1,5,Assam,128.463,1.446,18.053,1,1,2,5
2021,1,5,Bihar,169.317,2.22,23.111,1,1,2,5
2021,1,5,Chandigarh,47.859,0.793,11.832,1,1,2,5
2021,1,5,Delhi,201.214,2.046,19.992,1,1,2,5
2021,1,5,Gujarat,82.474,1.092,18.751,1,1,2,5
2021,1,5,Haryana,103.114,1.462,22.759,1,1,2,5
2021,1,5,Jharkhand,61.272,0.39,49.957,1,1,2,5
2021,1,5,Karnataka,37.21,0.856,33.576,1,1,2,5
2021,1,5,Kerala,25.75,0.97,42.533,1,1,2,5
2021,1,5,Madhya Pradesh,70.279,0.859,32.617,1,1,2,5
2021,1,5,Maharashtra,69.522,1.079,34.49,1,1,2,5
2021,1,5,Meghalaya,18.172,0.306,30.354,1,1,2,5
2021,1,5,Odisha,110.158,1.729,23.829,1,1,2,5
2021,1,5,Punjab,65.419,0.808,14.053,1,1,2,5
2021,1,5,Rajasthan,68.428,0.904,35.61,1,1,2,5
2021,1,5,Tamil Nadu,53.275,0.709,32.224,1,1,2,5
2021,1,5,Telangana,55.08,0.612,27.994,1,1,2,5
2021,1,5,Uttar Pradesh,180.732,1.708,21.127,1,1,2,5
2021,1,5,West Bengal,102.348,1.211,26.24,1,1,2,5
2021,1,6,Andhra Pradesh,45.892,0.819,48.568,2,1,2,6
2021,1,6,Assam,127.877,1.438,18.064,2,1,2,6
2021,1,6,Bihar,170.613,2.234,23.238,2,1,2,6
2021,1,6,Chandigarh,47.795,0.791,11.859,2,1,2,6
2021,1,6,Delhi,200.865,2.043,19.988,2,1,2,6
2021,1,6,Gujarat,82.536,1.092,18.749,2,1,2,6
2021,1,6,Haryana,103.189,1.463,22.73,2,1,2,6
2021,1,6,Jharkhand,61.46,0.39,49.827,2,1,2,6
2021,1,6,Karnataka,37.135,0.856,33.567,2,1,2,6
2021,1,6,Kerala,25.753,0.97,42.544,2,1,2,6
2021,1,6,Madhya Pradesh,70.323,0.859,32.617,2,1,2,6
2021,1,6,Maharashtra,69.544,1.079,34.48,2,1,2,6
2021,1,6,Meghalaya,18.272,0.307,30.303,2,1,2,6
2021,1,6,Odisha,110.222,1.729,23.829,2,1,2,6
2021,1,6,Punjab,65.378,0.808,14.053,2,1,2,6
2021,1,6,Rajasthan,68.423,0.904,35.615,2,1,2,6
2021,1,6,Tamil Nadu,53.257,0.709,32.203,2,1,2,6
2021,1,6,Telangana,55.053,0.612,27.994,2,1,2,6
2021,1,6,Uttar Pradesh,180.892,1.71,21.114,2,1,2,6
2021,1,6,West Bengal,102.434,1.212,26.257,2,1,2,6
2021,1,7,Andhra Pradesh,46.545,0.822,48.97,3,1,2,7
2021,1,7,Assam,128.525,1.445,18.064,3,1,2,7
2021,1,7,Bihar,170.366,2.233,23.235,3,1,2,7
2021,1,7,Chandigarh,47.53,0.789,11.895,3,1,2,7
2021,1,7,Delhi,200.324,2.039,19.991,3,1,2,7
2021,1,7,Gujarat,82.51,1.092,18.775,3,1,2,7
2021,1,7,Haryana,103.048,1.462,22.723,3,1,2,7
2021,1,7,Jharkhand,61.649,0.39,49.873,3,1,2,7
2021,1,7,Karnataka,37.072,0.855,33.548,3,1,2,7
2021,1,7,Kerala,25.804,0.97,42.544,3,1,2,7
2021,1,7,Madhya Pradesh,70.298,0.859,32.618,3,1,2,7
2021,1,7,Maharashtra,69.585,1.079,34.484,3,1,2,7
2021,1,7,Meghalaya,18.257,0.307,30.29,3,1,2,7
2021,1,7,Odisha,110.457,1.731,23.834,3,1,2,7
2021,1,7,Punjab,65.321,0.807,14.041,3,1,2,7
2021,1,7,Rajasthan,68.423,0.904,35.626,3,1,2,7
2021,1,7,Tamil Nadu,53.284,0.709,32.222,3,1,2,7
2021,1,7,Telangana,55.032,0.612,27.994,3,1,2,7
2021,1,7,Uttar Pradesh,180.822,1.71,21.109,3,1,2,7
2021,1,7,West Bengal,102.532,1.213,26.271,3,1,2,7
2021,1,8,Andhra Pradesh,46.738,0.823,49.07,4,1,2,8
2021,1,8,Assam,128.618,1.446,18.06,4,1,2,8
2021,1,8,Bihar,170.479,2.234,23.25,4,1,2,8
2021,1,8,Chandigarh,47.545,0.789,11.91,4,1,2,8
2021,1,8,Delhi,200.321,2.039,19.988,4,1,2,8
2021,1,8,Gujarat,82.436,1.091,18.776,4,1,2,8
2021,1,8,Haryana,103.045,1.462,22.716,4,1,2,8
2021,1,8,Jharkhand,61.854,0.39,50.116,4,1,2,8
2021,1,15,Andhra Pradesh,41.981,0.574,35.092,4,1,2,15
2021,1,15,Assam,150.733,1.385,18.483,4,1,2,15
2021,1,15,Bihar,186.364,1.162,24.49,4,1,2,15
2021,1,15,Chandigarh,24.649,0.766,9.307,4,1,2,15
2021,1,15,Delhi,224.341,1.085,23.533,4,1,2,15
2021,1,15,Gujarat,67.568,1.218,21.198,4,1,2,15
2021,1,15,Haryana,100.373,1.323,36.741,4,1,2,15
2021,1,15,Jharkhand,58.255,0.39,46.516,4,1,2,15
2021,1,15,Karnataka,40.677,0.76,30.329,4,1,2,15
2021,1,15,Kerala,35.041,0.95,31.697,4,1,2,15
2021,1,15,Madhya Pradesh,76.454,0.784,33.071,4,1,2,15
2021,1,15,Maharashtra,38.36,0.753,37.862,4,1,2,15
2021,1,15,Meghalaya,29.927,0.227,23.659,4,1,2,15
2021,1,15,Odisha,101.693,1.142,27.366,4,1,2,15
2021,1,15,Punjab,42.633,0.713,11.285,4,1,2,15
2021,1,15,Rajasthan,57.906,0.666,35.445,4,1,2,15
2021,1,15,Tamil Nadu,58.102,0.961,39.107,4,1,2,15
2021,1,15,Telangana,62.422,0.612,25.38,4,1,2,15
2021,1,15,Uttar Pradesh,111.628,1.432,29.746,4,1,2,15
2021,1,15,West Bengal,125.281,0.819,30.469,4,1,2,15
2021,1,16,Andhra Pradesh,61.427,0.633,43.206,5,1,2,16
2021,1,16,Assam,149.332,1.385,18.139,5,1,2,16
2021,1,16,Bihar,152.745,0.769,28.913,5,1,2,16
2021,1,16,Chandigarh,40.025,0.651,9.779,5,1,2,16
2021,1,16,Delhi,113.257,1.041,14.28,5,1,2,16
2021,1,16,Gujarat,49.269,1.697,22.474,5,1,2,16
2021,1,16,Haryana,76.34,1.522,17.796,5,1,2,16
2021,1,16,Jharkhand,74.825,0.39,48.738,5,1,2,16
2021,1,16,Karnataka,42.075,0.787,29.63,5,1,2,16
2021,1,16,Kerala,40.657,1.063,52.207,5,1,2,16
2021,1,16,Madhya Pradesh,68.907,0.784,43.792,5,1,2,16
2021,1,16,Maharashtra,83.062,0.729,33.84,5,1,2,16
2021,1,16,Meghalaya,42.647,0.432,18.969,5,1,2,16
2021,1,16,Odisha,104.044,1.044,25.089,5,1,2,16
2021,1,16,Punjab,64.941,0.713,9.538,5,1,2,16
2021,1,16,Rajasthan,53.979,0.714,35.525,5,1,2,16
2021,1,16,Tamil Nadu,46.617,0.59,40.951,5,1,2,16
2021,1,16,Telangana,35.109,0.46,23.921,5,1,2,16
2021,1,16,Uttar Pradesh,117.662,1.25,24.905,5,1,2,16
2021,1,16,West Bengal,93.316,0.898,39.283,5,1,2,16
2021,1,17,Andhra Pradesh,60.353,0.699,35.853,6,1,2,17
2021,1,17,Assam,128.323,3.153,18.126,6,1,2,17
2021,1,17,Bihar,158.294,0.9,25.565,6,1,2,17
2021,1,17,Chandigarh,40.952,0.875,12.751,6,1,2,17
2021,1,17,Delhi,125.673,1.272,13.407,6,1,2,17
2021,1,17,Gujarat,85.906,1.099,20.481,6,1,2,17
2021,1,17,Haryana,71.863,1.331,19.877,6,1,2,17
2021,1,17,Jharkhand,71.981,0.39,41.165,6,1,2,17
2021,1,17,Karnataka,42.191,0.856,31.515,6,1,2,17
2021,1,17,Kerala,22.462,1.095,53.584,6,1,2,17
2021,1,17,Madhya Pradesh,71.41,0.988,33.248,6,1,2,17
2021,1,17,Maharashtra,38.36,1.183,32.726,6,1,2,17
2021,1,17,Meghalaya,20.885,0.618,34.678,6,1,2,17
2021,1,17,Odisha,103.204,1.085,26.085,6,1,2,17
2021,1,17,Punjab,47.407,0.694,22.102,6,1,2,17
2021,1,17,Rajasthan,44.253,0.775,34.825,6,1,2,17
2021,1,17,Tamil Nadu,34.966,0.635,38.4,6,1,2,17
2021,1,17,Telangana,33.932,0.38,36.314,6,1,2,17
2021,1,17,Uttar Pradesh,198.35,1.289,16.796,6,1,2,17
2021,1,17,West Bengal,170.54,1.47,40.125,6,1,2,17
2021,1,18,Andhra Pradesh,67.41,0.847,32.573,0,1,3,18
2021,1,18,Assam,157.673,1.316,21.07,0,1,3,18
2is,61.31,0.684,10.168,0,1,3,18
2021,1,18,Delhi,200.485,0.907,11.647,0,1,3,18
2021,1,18,Gujarat,54.728,1.255,20.59,0,1,3,18
2021,1,18,Haryana,65.037,1.063,26.813,0,1,3,18
2021,1,18,Jharkhand,65.967,0.39,41.165,0,1,3,18
2021,1,18,Karnataka,37.958,0.76,32.813,0,1,3,18
2021,1,18,Kerala,20.246,0.979,38.222,0,1,3,18
2021,1,18,Madhya Pradesh,52.218,0.692,39.856,0,1,3,18
2021,1,18,Maharashtra,74.535,1.183,36.147,0,1,3,18
2021,1,18,Meghalaya,38.815,0.596,22.463,0,1,3,18
2021,1,18,Odisha,129.266,1.019,25.255,0,1,3,18
2021,1,18,Punjab,51.445,0.759,18.847,0,1,3,18
2021,1,18,Rajasthan,65.09,0.877,33.517,0,1,3,18
2021,1,18,Tamil Nadu,42.097,0.857,29.566,0,1,3,18
2021,1,18,Telangana,62.84,0.475,25.161,0,1,3,18
2021,1,18,Uttar Pradesh,119.154,1.431,18.756,0,1,3,18
2021,1,18,West Bengal,113.302,1.246,35.062,0,1,3,18
2021,1,19,Andhra Pradesh,61.427,0.542,35.416,1,1,3,19
2021,1,19,Assam,251.45,1.604,20.078,1,1,3,19
2021,1,19,Bihar,157.743,1.339,26.632,1,1,3,19
2021,1,19,Chandigarh,57.369,0.772,9.314,1,1,3,19
2021,1,19,Delhi,147.635,1.294,27.23,1,1,3,19
2021,1,19,Gujarat,58.016,1.074,18.607,1,1,3,19
2021,1,19,Haryana,67.775,1.571,19.069,1,1,3,19
2021,1,19,Jharkhand,61.703,0.39,53.282,1,1,3,19
2021,1,19,Karnataka,47.495,0.75,34.434,1,1,3,19
2021,1,19,Kerala,33.035,1.045,40.944,1,1,3,19
2021,1,19,Madhya Pradesh,75.77,0.787,36.304,1,1,3,19
2021,1,19,Maharashtra,80.192,0.768,33.952,1,1,3,19
2021,1,19,Meghalaya,29.927,0.337,29.32,1,1,3,19
2021,1,19,Odisha,112.399,0.976,19.986,1,1,3,19
2021,1,19,Punjab,47.147,0.715,13.426,1,1,3,19
2021,1,19,Rajasthan,57.906,0.608,41.466,1,1,3,19
2021,1,19,Tamil Nadu,50.567,0.734,31.124,1,1,3,19
2021,1,19,Telangana,35.109,0.464,36.314,1,1,3,19
2021,1,19,Uttar Pradesh,197.365,1.354,16.796,1,1,3,19
2021,1,19,West Bengal,77.728,1.287,36.511,1,1,3,19
2021,1,20,Andhra Pradesh,60.353,0.713,36.449,2,1,3,20
2021,1,20,Assam,126.934,1.822,18.112,2,1,3,20
2021,1,20,Bihar,160.298,1.339,26.32,2,1,3,20
2021,1,20,Chandigarh,45.711,0.679,8.115,2,1,3,20
2021,1,20,Delhi,113.257,2.1,17.294,2,1,3,20
2021,1,20,Gujarat,79.49,0.96,20.615,2,1,3,20
2021,1,20,Haryana,71.863,1.575,32.958,2,1,3,20
2021,1,20,Jharkhand,59.68,0.39,48.738,2,1,3,20
2021,1,20,Karnataka,44.988,0.96,31.067,2,1,3,20
2021,1,20,Kerala,36.742,1.045,52.207,2,1,3,20
2021,1,20,Madhya Pradesh,75.77,0.787,33.612,2,1,3,20
2021,1,20,Maharashtra,50.221,1.232,32.821,2,1,3,20
2021,1,20,Meghalaya,26.132,0.549,43.409,2,1,3,20
2021,1,20,Odisha,144.58,1.085,18.262,2,1,3,20
2021,1,20,Punjab,38.491,0.759,18.32,2,1,3,20
2021,1,20,Rajasthan,57.935,0.714,35.392,2,1,3,20
2021,1,20,Tamil Nadu,50.567,0.867,39.107,2,1,3,20
2021,1,20,Telangana,49.488,0.408,23.716,2,1,3,20
2021,1,20,Uttar Pradesh,137.15,1.727,13.395,2,1,3,20
2021,1,20,West Bengal,67.707,0.617,38.5,2,1,3,20
2021,1,21,Andhra Pradesh,37.656,0.646,36.518,3,1,3,21
2021,1,21,Assam,157.673,0.588,17.918,3,1,3,21
2021,1,21,Bihar,128.661,1.179,21.677,3,1,3,21
2021,1,21,Chandigarh,56.675,0.994,10.168,3,1,3,21
2021,1,21,Delhi,191.717,1.041,18.099,3,1,3,21
2021,1,21,Gujarat,89.979,1.595,20.389,3,1,3,21
2021,1,21,Haryana,80.996,1.067,25.393,3,1,3,21
2021,1,21,Jharkhand,79.535,0.39,60.997,3,1,3,21
2021,1,21,Karnataka,28.089,0.775,36.92,3,1,3,21
2021,1,21,Kerala,43.173,1.086,34.626,3,1,3,21
2021,1,21,Madhya Pradesh,53.274,0.617,40.094,3,1,3,21
2021,1,21,Maharashtra,67.204,1.383,24.619,3,1,3,21
2021,1,21,Meghalaya,64.35,0.293,39.272,3,1,3,21
2021,1,21,Odisha,129.266,0.879,19.345,3,1,3,21
2021,1,21,Punjab,60.979,0.809,19.219,3,1,3,21
2021,1,21,Rajasthan,58.444,0.775,34.42,3,1,3,21
2021,1,21,Tamil Nadu,28.975,0.961,28.368,3,1,3,21
2021,1,21,Telangana,35.318,0.46,26.586,3,1,3,21
2021,1,21,Uttar Pradesh,178.558,1.432,16.272,3,1,3,21
2021,1,21,West Bengal,142.395,1.217,32.284,3,1,3,21
2021,1,22,Andhra Pradesh,43.695,0.658,35.853,4,1,3,22
2021,1,22,Assam,157.673,1.41,20.423,4,1,3,22
2021,1,22,Bihar,125.398,1.307,26.073,4,1,3,22
